%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
630780000000,136,630774000000,world,firefly/base_link,0.0076179504,-0.009727478,0.0610354005,6.90634853166E-06,6.44172256351E-06,-0.0002503389,0.9999999686,0.0003281537,-0.0004222439,0.0099252527,0.0088831389,0.0020004595,0.0015132143
630798000000,137,630796000000,world,firefly/base_link,0.0076179504,-0.009727478,0.0609968845,7.4646808239E-06,6.44154523693E-06,-0.000251871,0.9999999682,-0.000244638,0.0005187383,-0.0194450696,0.0142568352,0.0144062128,0.0023697487
630806000000,137,630804000000,world,firefly/base_link,0.0061264038,-0.010597229,0.0610354005,-2.73638809866E-07,3.88068697541E-06,-0.000252432,0.9999999681,0.0003281546,-0.0004222364,0.0099252537,-0.0014532667,0.007260543,0.0015374619
630826000000,138,630820000000,world,firefly/base_link,0.0061264038,-0.010597229,0.0609968845,-5.65459553429E-07,3.88075210051E-06,-0.0002539641,0.9999999677,-0.0002446352,0.0005186861,-0.0194450737,-0.009305187,0.0002601834,0.0035795833
630830000000,138,630820000000,world,firefly/base_link,0.0061264038,-0.010597229,0.0609968845,-6.50475276066E-07,3.88079920067E-06,-0.0002544748,0.9999999676,-0.0002446352,0.0005186861,-0.0194450737,-0.0155222074,0.0106797545,0.0027648622
630846000000,139,630832000000,world,firefly/base_link,0.005115509,-0.0090866089,0.0609968845,7.50784932903E-06,6.44150318367E-06,-0.0002559566,0.9999999672,-0.0002446344,0.0005186845,-0.0194450747,0.0145095871,0.00763862,-0.0086875136
630856000000,139,630846000000,world,firefly/base_link,0.005115509,-0.0090866089,0.0610354005,-2.35632117593E-07,3.88067837048E-06,-0.0002565176,0.9999999671,0.0003281528,-0.0004222399,0.0099252485,0.0014843775,-0.0145089518,0.0039304385
630904000000,140,630900000000,world,firefly/base_link,0.0071220398,-0.0102233887,0.0610354005,-1.60618999053E-07,3.88056582922E-06,-0.0002606031,0.999999966,0.0003281528,-0.0004222409,0.0099252484,-0.0215108048,-0.0043971639,-0.0033699084
630904000000,140,630900000000,world,firefly/base_link,0.0071220398,-0.0102233887,0.0610354005,-6.07037100983E-06,1.39830652724E-06,-0.0002604901,0.9999999661,0.0003281528,-0.0004222409,0.0099252484,-0.0114346143,0.0033433902,0.0026487
630904000000,141,630900000000,world,firefly/base_link,0.0071220398,-0.0102233887,0.0610354005,-6.07037100983E-06,1.39830652724E-06,-0.0002604901,0.9999999661,0.0003281528,-0.0004222409,0.0099252484,-0.0114346143,0.0033433902,0.0026487
630910000000,141,630900000000,world,firefly/base_link,0.0058670044,-0.009349823,0.0610354005,-0.000006182,1.39848571749E-06,-0.0002610008,0.9999999659,0.0003281528,-0.0004222409,0.0099252484,-0.0045964795,0.0015259128,0.0069329042
630922000000,142,630916000000,world,firefly/base_link,0.0058670044,-0.009349823,0.0609968845,-6.37866351136E-06,1.39852988964E-06,-0.0002620222,0.9999999657,-0.0002446342,0.0005186743,-0.0194450749,-0.0063881224,0.0218996098,-0.0012045801
630930000000,142,630924000000,world,firefly/base_link,0.0075302124,-0.0089874268,0.0610354005,-5.65441254398E-07,3.88075755174E-06,-0.0002626459,0.9999999655,0.0003281533,-0.0004222447,0.0099252514,0.0043688794,0.001105851,0.0040949028
630948000000,143,630936000000,world,firefly/base_link,0.0075302124,-0.0089874268,0.0610354005,-7.03462828013E-06,1.39860811213E-06,-0.000264065,0.9999999651,0.0003281534,-0.0004222466,0.0099252524,-0.0040363036,-0.0048611353,-0.0100262727
630958000000,143,630956000000,world,firefly/base_link,0.0081367493,-0.0089492798,0.0610357746,-6.14450250814E-06,1.39850117803E-06,-0.0002650864,0.9999999648,-0.0002565552,0.0005540735,0.0001867216,-0.0218730922,0.0106429945,-0.0053822729
630972000000,144,630958000000,world,firefly/base_link,0.0081367493,-0.0089492798,0.0609968845,7.07830352893E-06,6.44155713365E-06,-0.0002666812,0.9999999644,-0.0002446346,0.0005186695,-0.0194450752,0.010068601,0.0069004134,-0.0003509972
630978000000,144,630972000000,world,firefly/base_link,0.0081367493,-0.0089492798,0.0610354005,6.98965572305E-06,6.44158213418E-06,-0.0002671919,0.9999999643,0.0003281533,-0.0004222442,0.0099252515,0.010391041,0.0071489851,-0.0078995776
630990000000,145,630980000000,world,firefly/base_link,0.0058784485,-0.0085487366,0.0610357746,6.82789957227E-06,6.44162271756E-06,-0.0002682133,0.999999964,-0.000256555,0.0005540729,0.0001867219,0.0144365046,0.009046315,-0.0104868519
631028000000,145,631026000000,world,firefly/base_link,0.0062866211,-0.0105476379,0.0610354005,-5.65422950223E-07,3.88076299962E-06,-0.0002713277,0.9999999632,0.0003281532,-0.000422245,0.0099252514,-0.0075160792,0.0006213421,-0.0016484423
631028000000,146,631014000000,world,firefly/base_link,0.0062866211,-0.0105476379,0.0610354005,0.000007047,6.44153326814E-06,-0.0002712775,0.9999999632,0.0003281537,-0.0004222395,0.009925253,0.0014280587,0.0108532004,0.0072685249
631032000000,146,631030000000,world,firefly/base_link,0.0062866211,-0.0105476379,0.0609968845,-6.46688536393E-06,1.39860880693E-06,-0.0002712148,0.9999999632,-0.0002446353,0.0005186825,-0.0194450751,0.0014948604,0.0012214821,-0.0088624558
631050000000,147,631040000000,world,firefly/base_link,0.0058517456,-0.0094909668,0.0610357746,-7.03463193341E-06,1.39866981947E-06,-0.0002727469,0.9999999628,-0.0002565549,0.0005540728,0.000186722,-0.0083429471,0.0041628338,-0.0010435443
